search_query,name,price,stars,rating_count,feature_bullets,images,variant_data,url
macbook pro M1,"Apple Late 2021 MacBook Pro with Apple M1 Pro chip, 16-inch, 16GB RAM, 512GB SSD, Silver (Renewed)",0.0,4.1,849,"16-core Neural Engine for up to 11x faster machine learning performance Up to 17 hour battery life Apple M1 Pro chip for a massive leap in CPU, GPU, and machine learning performance 1080p FaceTime HD camera with advanced image signal processor for sharper video calls","https://m.media-amazon.com/images/I/51fI8YraqFL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/51fI8YraqFL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61NsH1KxutL._AC_SL1200_.jpg, https://m.media-amazon.com/images/I/413SRTtkU3L._AC_SL1200_.jpg, https://m.media-amazon.com/images/I/410mbESfV8L._AC_SL1200_.jpg, https://m.media-amazon.com/images/I/410mbESfV8L._AC_SL1200_.jpg, https://m.media-amazon.com/images/I/41eFzvZtPvL._AC_SL1200_.jpg","B0DR3LM7DR: 3.2GHz Apple M1 CHip, 512GB, Space Gray | B09NRXLCGJ: 16-Core GPU, 1 TB, Space Gray | B09Q4GQRXZ: 16-Core GPU, 1 TB, Silver | B09RLTWG2J: 16-Core GPU, 512 GB, Silver | B09P43P66P: 16-Core GPU, 512 GB, Space Gray",https://www.amazon.com/Apple-MacBook-512GB-Silver-Renewed/dp/B09RLTWG2J/ref=sr_1_10
macbook pro M1,"Apple Late 2021 MacBook Pro with Apple M1 Pro chip, 16-inch, 16GB RAM, 512GB SSD, Silver (Renewed)",0.0,4.1,849,"16-core Neural Engine for up to 11x faster machine learning performance Up to 17 hour battery life Apple M1 Pro chip for a massive leap in CPU, GPU, and machine learning performance 1080p FaceTime HD camera with advanced image signal processor for sharper video calls","https://m.media-amazon.com/images/I/51fI8YraqFL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/51fI8YraqFL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61NsH1KxutL._AC_SL1200_.jpg, https://m.media-amazon.com/images/I/413SRTtkU3L._AC_SL1200_.jpg, https://m.media-amazon.com/images/I/410mbESfV8L._AC_SL1200_.jpg, https://m.media-amazon.com/images/I/410mbESfV8L._AC_SL1200_.jpg, https://m.media-amazon.com/images/I/41eFzvZtPvL._AC_SL1200_.jpg","B0DR3LM7DR: 3.2GHz Apple M1 CHip, 512GB, Space Gray | B09NRXLCGJ: 16-Core GPU, 1 TB, Space Gray | B09Q4GQRXZ: 16-Core GPU, 1 TB, Silver | B09RLTWG2J: 16-Core GPU, 512 GB, Silver | B09P43P66P: 16-Core GPU, 512 GB, Space Gray",https://www.amazon.com/Apple-MacBook-512GB-Silver-Renewed/dp/B09RLTWG2J/ref=sr_1_10_so_NOTEBOOK_COMPUTER
macbook pro M1,"Apple 2025 MacBook Air 15-inch Laptop with M4 chip: Built for Apple Intelligence, 15.3-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",0.0,4.8,1669,"SPEED OF LIGHTNESS — MacBook Air with the M4 chip blazes through work, homework, and creative projects. With Apple Intelligence,* up to 18 hours of battery life,* and an ultralight portable design, it’s the perfect gift for someone on your list. SUPERCHARGED BY M4 — The Apple M4 chip delivers even more speed and fluidity across apps, making multitasking and creative workflows smooth and responsive. Ideal for someone on your holiday list looking to be more productive and creative than ever. BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, create, and express yourself—all with groundbreaking privacy protections.* It’s the perfect present for those who value getting things done. UP TO 18 HOURS OF BATTERY LIFE — MacBook Air delivers the same incredible performance whether it's running on battery or plugged in,* making it a reliable holiday gift for on-the-go students and professionals. A BRILLIANT DISPLAY — The 15.3-inch Liquid Retina display supports 1 billion colors.* Photos and videos pop with rich contrast and sharp detail, and text appears supercrisp—something the people on your shopping list will appreciate every day they use it. LOOK AND SOUND YOUR BEST — A 12MP Center Stage camera, three mics, and six speakers with Spatial Audio make MacBook Air a great choice for those who like to stay connected—and look and sound good while doing so. CONNECT IT ALL — MacBook Air features two Thunderbolt 4 ports, a MagSafe charging port, a headphone jack, Wi-Fi 6E,* and Bluetooth 5.3. And it supports up to two external displays, making this a versatile holiday gift for work or at home. APPS FLY IN MACOS — All your favorites run lightning fast in macOS, including Microsoft 365 Copilot, Adobe Creative Cloud, and Google Workspace.* A smart gift for creators, students, and professionals. IF YOU LOVE IPHONE, YOU'LL LOVE MAC — View and control what's on your iPhone from your Mac with iPhone Mirroring.* Copy and paste between devices, or send texts with Messages from your Mac. For the person on your list who loves when things just work. * LEGAL DISCLAIMERS — This is a summary of the main product features. See below to learn more.","https://m.media-amazon.com/images/I/71Ej6sIsNaL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/71+IREvx7YL._AC_SL1200_.jpg, https://m.media-amazon.com/images/I/61wJeelYVaL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/71Gwhs5uAxL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/81FdswQApXL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/71T2O1pCOhL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61zUDjwTrTL._AC_SL1500_.jpg","B0DZDC2XD2: 16GB Unified Memory, 512GB SSD Storage, Starlight, Without AppleCare+ | B0DZD8V9HW: 24GB Unified Memory, 512GB SSD Storage, Midnight, Without AppleCare+ | B0DZD8BT7N: 24GB Unified Memory, 512GB SSD Storage, Sky Blue, Without AppleCare+ | B0DZGBYJKX: 16GB Unified Memory, 256GB SSD Storage, Midnight, With AppleCare+ (3 Years) | B0DZGBVRD9: 16GB Unified Memory, 512GB SSD Storage, Sky Blue, With AppleCare+ (3 Years) | B0DZFP775X: 24GB Unified Memory, 512GB SSD Storage, Starlight, With AppleCare+ (3 Years) | B0DZD8G1CN: 16GB Unified Memory, 512GB SSD Storage, Silver, Without AppleCare+ | B0DZFR63D5: 24GB Unified Memory, 512GB SSD Storage, Silver, With AppleCare+ (3 Years) | B0DZD9VLQ4: 16GB Unified Memory, 512GB SSD Storage, Midnight, Without AppleCare+ | B0DZFRBX2T: 16GB Unified Memory, 512GB SSD Storage, Silver, With AppleCare+ (3 Years) | B0DZDBDCFH: 16GB Unified Memory, 256GB SSD Storage, Midnight, Without AppleCare+ | B0DZFSFT3M: 16GB Unified Memory, 256GB SSD Storage, Sky Blue, With AppleCare+ (3 Years) | B0DZDCDJ21: 24GB Unified Memory, 512GB SSD Storage, Silver, Without AppleCare+ | B0DZDB168B: 16GB Unified Memory, 256GB SSD Storage, Starlight, Without AppleCare+ | B0DZGJC7K7: 24GB Unified Memory, 512GB SSD Storage, Sky Blue, With AppleCare+ (3 Years) | B0DZDBQD4K: 24GB Unified Memory, 512GB SSD Storage, Starlight, Without AppleCare+ | B0DZDBWM5B: 16GB Unified Memory, 256GB SSD Storage, Sky Blue, Without AppleCare+ | B0DZG94B8H: 24GB Unified Memory, 512GB SSD Storage, Midnight, With AppleCare+ (3 Years) | B0DZDBS1YD: 16GB Unified Memory, 512GB SSD Storage, Sky Blue, Without AppleCare+ | B0DZF8CPJY: 16GB Unified Memory, 256GB SSD Storage, Silver, With AppleCare+ (3 Years) | B0DZG5CRQ9: 16GB Unified Memory, 256GB SSD Storage, Starlight, With AppleCare+ (3 Years) | B0DZDB8H69: 16GB Unified Memory, 256GB SSD Storage, Silver, Without AppleCare+ | B0DZFWZ3M3: 16GB Unified Memory, 512GB SSD Storage, Midnight, With AppleCare+ (3 Years) | B0DZFZY292: 16GB Unified Memory, 512GB SSD Storage, Starlight, With AppleCare+ (3 Years)",https://www.amazon.com/Apple-2025-MacBook-15-inch-Laptop/dp/B0DZDBDCFH/ref=sr_1_20
macbook pro M1,"2020 Apple MacBook Pro with Apple M1 Chip (13-inch, 16GB RAM, 256GB SSD Storage) (QWERTY English) Space Gray (Renewed)",0.0,4.3,2012,"Apple M1 8-Core CPU 16GB Unified RAM | 256GB SSD 13.3"" 2560 x 1600 IPS Retina Display 8-Core GPU | 16-Core Neural Engine P3 Color Gamut | True Tone Technology Wi-Fi 6 (802.11ax) | Bluetooth 5.0 Touch Bar | Touch ID Sensor 2 x Thunderbolt 3 / USB4 Ports Magic Keyboard | Force Touch Trackpad macOS","https://m.media-amazon.com/images/I/410Wph12LsL._AC_SL1000_.jpg, https://m.media-amazon.com/images/I/410Wph12LsL._AC_SL1000_.jpg, https://m.media-amazon.com/images/I/715ZqGX5KzL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/41pULrNOyxL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/519BH0HzPZL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/51XkLfKlYhL._AC_SL1500_.jpg","B08T9XM1S7: 8GB | 512GB, Space Gray | B09V1YH55B: 8GB | 1TB, Space Gray | B0F8LJ82GH: 16GB | 2TB, Silver | B08PNJKKGH: 8GB | 512GB, Silver | B09TRZL5TS: 16GB | 256GB, Silver | B0BX76STGD: 16GB | 2TB, Space Gray | B09TNDT7YY: 16GB | 1TB, Space Gray | B08T886WD4: 8GB | 256GB, Silver | B09V3FY3NR: 16GB | 256GB, Space Gray | B09TN8R5Y5: 16GB | 512GB, Space Gray | B08PPZMDPK: 8GB | 256GB, Space Gray | B09TPLC5QR: 16GB | 1TB, Silver | B09V39CGXX: 16GB | 512GB, Silver",https://www.amazon.com/Apple-MacBook-256GB-Space-Renewed/dp/B09V3FY3NR/ref=vo_sr_l_dp
macbook pro M1,"2021 Apple MacBook Pro with Apple M1 Max Chip (16-inch, 32GB RAM, 512 SSD Storage) (QWERTY English) Space Gray (Renewed)",0.0,5.0,4,"Apple M1 Max chip for a massive leap in CPU, GPU, and machine learning performance Up to 10-core CPU delivers up to 3.7x faster performance to fly through pro workflows quicker than ever 16-core Neural Engine for up to 11x faster machine learning performance - Up to 17 hour battery life 1080p FaceTime HD camera with advanced image signal processor for sharper video calls","https://m.media-amazon.com/images/I/61tmwolGZmL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/21XaWAWqPLL._AC_.jpg, https://m.media-amazon.com/images/I/31NtRQmupDL._AC_.jpg, https://m.media-amazon.com/images/I/21Ed4SLY55L._AC_.jpg, https://m.media-amazon.com/images/I/21VXtZLhGAL._AC_.jpg",{},https://www.amazon.com/Apple-MacBook-16-inch-Storage-Renewed/dp/B0CKNRC6JR/ref=sr_1_18_so_NOTEBOOK_COMPUTER
macbook pro M1,"Apple 2021 MacBook Pro with Apple M1 Max Chip, 16-inch, 32GB RAM, 1TB SSD Storage, Space Gray (Renewed)",0.0,4.2,240,"Apple M1 Max chip for a massive leap in CPU, GPU, and machine learning performance Up to 10-core CPU delivers up to 3.7x faster performance to fly through pro workflows quicker than ever 16-core Neural Engine for up to 11x faster machine learning performance - Up to 17 hour battery life 1080p FaceTime HD camera with advanced image signal processor for sharper video calls","https://m.media-amazon.com/images/I/51xJTv3cCHL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61FqqC7aAIL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/31kUYynUawL._AC_.jpg, https://m.media-amazon.com/images/I/31Eu1oUJSnL._AC_.jpg, https://m.media-amazon.com/images/I/31+Hnv1P8mL._AC_SL1080_.jpg","B0CGMN3YNL: 64GB RAM, 1TB SSD, Space Gray | B0CVZQQ9PR: 16GB RAM, 1TB SSD, Space Gray | B0CLJTSXHF: 64GB RAM, 1TB SSD, Silver | B09RLXYM8J: 32GB RAM, 1TB SSD, Silver | B09V5RWQXY: 32GB RAM, 1TB SSD, Space Gray",https://www.amazon.com/Late-Apple-MacBook-Space-Renewed/dp/B09V5RWQXY/ref=sr_1_6
macbook pro M1,"Apple MacBook Pro 2020 with Apple M1 Chip (13-inch, 8GB RAM, 256GB SSD Storage) Space Gray (Renewed)",0.0,4.3,2012,"Apple-designed M1 chip for a giant leap in CPU, GPU, and machine learning performance - Get up to 20 hours of battery life 8-core CPU delivers up to 2.8x faster performance - 8-core GPU with up to 5x faster graphics 13.3-inch Retina display with 500 nits of brightness for vibrant colors and incredible image detail 16-core Neural Engine for advanced machine learning - 8GB of unified memory so everything is fast and fluid Superfast SSD storage launches apps and opens files quickly - Active cooling system sustains incredible performance","https://m.media-amazon.com/images/I/71DIt6oIe3L._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/81Aty4Ef1WL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/91tYptwIU2L._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/716y20AfiTL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/71TyobEvVPL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/71YOZat0+TL._AC_SL1500_.jpg","B08T9XM1S7: 8GB | 512GB, Space Gray | B09V1YH55B: 8GB | 1TB, Space Gray | B0F8LJ82GH: 16GB | 2TB, Silver | B08PNJKKGH: 8GB | 512GB, Silver | B09TRZL5TS: 16GB | 256GB, Silver | B0BX76STGD: 16GB | 2TB, Space Gray | B09TNDT7YY: 16GB | 1TB, Space Gray | B08T886WD4: 8GB | 256GB, Silver | B09V3FY3NR: 16GB | 256GB, Space Gray | B09TN8R5Y5: 16GB | 512GB, Space Gray | B08PPZMDPK: 8GB | 256GB, Space Gray | B09TPLC5QR: 16GB | 1TB, Silver | B09V39CGXX: 16GB | 512GB, Silver",https://www.amazon.com/MacBook-Apple-Memory-256GB-Space/dp/B08PPZMDPK/ref=sr_1_3
macbook pro M1,"2021 Apple MacBook Pro with Apple M1 Pro Chip (14-inch, 32GB RAM, 2TB SSD Storage) (QWERTY English) Space Gray (Renewed)",0.0,4.2,970,"This pre-owned product is not Apple certified, but has been professionally inspected, tested and cleaned by Amazon-qualified suppliers. There will be no visible cosmetic imperfections when held at an arm’s length. There will be no visible cosmetic imperfections when held at an arm’s length. This product will have a battery which exceeds 80% capacity relative to new. Accessories will not be original, but will be compatible and fully functional. Product may come in generic Box. This product is eligible for a replacement or refund within 90 days of receipt if you are not satisfied. Up to 64GB of unified memory so everything you do is fast and fluid Up to 8TB of superfast SSD storage launches apps and opens files in an instant Stunning 14-inch Liquid Retina XDR display with extreme dynamic range and contrast ratio 1080p FaceTime HD camera with advanced image signal processor for sharper video calls Six-speaker sound system with force-cancelling woofers","https://m.media-amazon.com/images/I/51cy8hpnqgL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61CxSnabOUL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/31HVYN3Q2lL._AC_SL1128_.jpg, https://m.media-amazon.com/images/I/71B5bLmPTVL._AC_SL1500_.jpg","B0BZTJC3DB: 32GB RAM, 512GB SSD, Space Gray | B09TG83NHW: 16GB RAM, 1TB SSD, Space Gray | B0DTMCKPX3: 64GB RAM, 2TB SSD, Space Gray | B0D47X3MYD: 32GB RAM, Space Gray | B09PGSZDHH: 16GB RAM, 512GB SSD, Space Gray | B0CPB2JNCB: 64GB RAM, 1TB SSD, Space Gray | B0DVJ7P993: 32GB RAM, 2TB SSD Renewed, Space gray | B0DSCK97PS: 16GB RAM, 2TB SSD, Space Gray | B0DZFHCK7G: 32GB RAM Renewed, Silver | B09NRZRYZL: 16GB RAM, 1TB SSD, Silver | B09P42YHQH: 16GB RAM, 512GB SSD, Silver | B0DTJK2DWN: 32GB RAM, Silver | B0D7MM8962: 64GB RAM, 1TB SSD, Silver | B0F2JG9SGY: 16GB RAM, Space Gray | B0FB7YVM3Q: 32GB RAM, 1TB SSD, Space Gray | B0FB7CDBJ7: 64GB RAM, 4TB SSD, Space Gray",https://www.amazon.com/Late-Apple-MacBook-Space-Renewed/dp/B0DVJ7P993/ref=cs_sr_dp_3
macbook pro M1,"Apple Late 2021 MacBook Pro with Apple M1 Pro chip, 16-inch, 16GB RAM, 512GB SSD, Silver (Renewed)",0.0,4.1,849,"16-core Neural Engine for up to 11x faster machine learning performance Up to 17 hour battery life Apple M1 Pro chip for a massive leap in CPU, GPU, and machine learning performance 1080p FaceTime HD camera with advanced image signal processor for sharper video calls","https://m.media-amazon.com/images/I/51fI8YraqFL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/51fI8YraqFL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61NsH1KxutL._AC_SL1200_.jpg, https://m.media-amazon.com/images/I/413SRTtkU3L._AC_SL1200_.jpg, https://m.media-amazon.com/images/I/410mbESfV8L._AC_SL1200_.jpg, https://m.media-amazon.com/images/I/410mbESfV8L._AC_SL1200_.jpg, https://m.media-amazon.com/images/I/41eFzvZtPvL._AC_SL1200_.jpg","B0DR3LM7DR: 3.2GHz Apple M1 CHip, 512GB, Space Gray | B09NRXLCGJ: 16-Core GPU, 1 TB, Space Gray | B09Q4GQRXZ: 16-Core GPU, 1 TB, Silver | B09RLTWG2J: 16-Core GPU, 512 GB, Silver | B09P43P66P: 16-Core GPU, 512 GB, Space Gray",https://www.amazon.com/Apple-MacBook-16-inch-512GB-Renewed/dp/B09RLTWG2J/ref=cs_sr_dp_2
macbook pro M1,"Apple MacBook Air Late 2020 with Apple M1 Chip (13.3 inch, 8GB RAM, 256GB SSD) Space Gray (Renewed)",0.0,4.3,2762,"Apple-designed M1 chip for a giant leap in CPU, GPU, and machine learning performance Go longer than ever with up to 18 hours of battery life Up to eight GPU cores with up to 5x faster graphics for graphics-intensive apps and games","https://m.media-amazon.com/images/I/71jG+e7roXL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/712v9WGWDBL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/91YEUMzK8cL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61uNK7su24L._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61ChHwbxObL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/71LG4S9ZB9L._AC_SL1500_.jpg","B08Q78RLMB: Gold, 8GB - 256GB, 7-core GPU | B09V7DCPH6: Gold, 512GB, Gold | B08PNQTYV2: Space Gray, 256GB, Space Gray | B08PV4GYCL: Silver, 8GB - 256GB, 7-core GPU | B08VGS2H3L: Silver, 8GB - 512GB, 8-core GPU | B0DF6QBHZS: Silver, 16GB - 1TB, 8-core GPU | B0CD2Y7N6P: Silver, 8GB - 1TB, 7-core GPU | B0C6FV9DYC: Space Gray, 1TB, Space Gray | B0CF6DG41L: Silver, 8GB - 1TB, 8-core GPU | B0CD9NBZJR: Space Gray, 8GB - 1TB, 7-core GPU | B0CMFMGB7Q: Space Gray, 8GB - 512GB, 8-core GPU | B0CDHMGLG4: Gold, 1TB, Gold | B0CMVTJNDL: Space Gray, 16GB - 1TB, 8-core GPU | B09V31JB9D: Space Gray, 512GB, Space Gray | B09V6CTRHX: Silver, 512GB, Silver | B08T1NZMPN: Space Gray, 8GB - 512GB, 7-core GPU | B08PKZ98ZD: Gold, 8GB - 512GB, 7-core GPU",https://www.amazon.com/MacBook-Apple-Memory-256GB-Space/dp/B08PNQTYV2/ref=sr_1_14_so_NOTEBOOK_COMPUTER
macbook pro M1,"Apple MacBook Air Late 2020 with Apple M1 Chip (13.3 inch, 8GB RAM, 256GB SSD) Space Gray (Renewed)",0.0,4.3,2762,"Apple-designed M1 chip for a giant leap in CPU, GPU, and machine learning performance Go longer than ever with up to 18 hours of battery life Up to eight GPU cores with up to 5x faster graphics for graphics-intensive apps and games","https://m.media-amazon.com/images/I/71jG+e7roXL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/712v9WGWDBL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/91YEUMzK8cL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61uNK7su24L._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61ChHwbxObL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/71LG4S9ZB9L._AC_SL1500_.jpg","B08Q78RLMB: Gold, 8GB - 256GB, 7-core GPU | B09V7DCPH6: Gold, 512GB, Gold | B08PNQTYV2: Space Gray, 256GB, Space Gray | B08PV4GYCL: Silver, 8GB - 256GB, 7-core GPU | B08VGS2H3L: Silver, 8GB - 512GB, 8-core GPU | B0DF6QBHZS: Silver, 16GB - 1TB, 8-core GPU | B0CD2Y7N6P: Silver, 8GB - 1TB, 7-core GPU | B0C6FV9DYC: Space Gray, 1TB, Space Gray | B0CF6DG41L: Silver, 8GB - 1TB, 8-core GPU | B0CD9NBZJR: Space Gray, 8GB - 1TB, 7-core GPU | B0CMFMGB7Q: Space Gray, 8GB - 512GB, 8-core GPU | B0CDHMGLG4: Gold, 1TB, Gold | B0CMVTJNDL: Space Gray, 16GB - 1TB, 8-core GPU | B09V31JB9D: Space Gray, 512GB, Space Gray | B09V6CTRHX: Silver, 512GB, Silver | B08T1NZMPN: Space Gray, 8GB - 512GB, 7-core GPU | B08PKZ98ZD: Gold, 8GB - 512GB, 7-core GPU",https://www.amazon.com/MacBook-Apple-Memory-256GB-Space/dp/B08PNQTYV2/ref=sr_1_14
macbook pro M1,"2021 Apple MacBook Pro with Apple M1 Pro Chip (14-inch, 32GB RAM, 2TB SSD Storage) (QWERTY English) Space Gray (Renewed)",0.0,4.2,970,"This pre-owned product is not Apple certified, but has been professionally inspected, tested and cleaned by Amazon-qualified suppliers. There will be no visible cosmetic imperfections when held at an arm’s length. There will be no visible cosmetic imperfections when held at an arm’s length. This product will have a battery which exceeds 80% capacity relative to new. Accessories will not be original, but will be compatible and fully functional. Product may come in generic Box. This product is eligible for a replacement or refund within 90 days of receipt if you are not satisfied. Up to 64GB of unified memory so everything you do is fast and fluid Up to 8TB of superfast SSD storage launches apps and opens files in an instant Stunning 14-inch Liquid Retina XDR display with extreme dynamic range and contrast ratio 1080p FaceTime HD camera with advanced image signal processor for sharper video calls Six-speaker sound system with force-cancelling woofers","https://m.media-amazon.com/images/I/51cy8hpnqgL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61CxSnabOUL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/31HVYN3Q2lL._AC_SL1128_.jpg, https://m.media-amazon.com/images/I/71B5bLmPTVL._AC_SL1500_.jpg","B0BZTJC3DB: 32GB RAM, 512GB SSD, Space Gray | B09TG83NHW: 16GB RAM, 1TB SSD, Space Gray | B0DTMCKPX3: 64GB RAM, 2TB SSD, Space Gray | B09PGSZDHH: 16GB RAM, 512GB SSD, Space Gray | B0D47X3MYD: 32GB RAM, Space Gray | B0CPB2JNCB: 64GB RAM, 1TB SSD, Space Gray | B0DVJ7P993: 32GB RAM, 2TB SSD Renewed, Space gray | B0DSCK97PS: 16GB RAM, 2TB SSD, Space Gray | B0DZFHCK7G: 32GB RAM Renewed, Silver | B09NRZRYZL: 16GB RAM, 1TB SSD, Silver | B09P42YHQH: 16GB RAM, 512GB SSD, Silver | B0DTJK2DWN: 32GB RAM, Silver | B0D7MM8962: 64GB RAM, 1TB SSD, Silver | B0F2JG9SGY: 16GB RAM, Space Gray | B0FB7YVM3Q: 32GB RAM, 1TB SSD, Space Gray | B0FB7CDBJ7: 64GB RAM, 4TB SSD, Space Gray",https://www.amazon.com/Apple-MacBook-14-inch-8%E2%80%91core-14%E2%80%91core/dp/B0DVJ7P993/ref=cs_sr_dp_3
macbook pro M1,"Apple 2020 MacBook Pro with M1 Chip, 13-inch, 8GB RAM, 256GB SSD, Silver (Renewed)",0.0,4.3,2012,"Apple-designed M1 chip for a giant leap in CPU, GPU, and machine learning performance Get more done with up to 20 hours of battery life, the longest ever in a Mac 8-core CPU delivers up to 2.8x faster performance to fly through workflows quicker than ever 8-core GPU with up to 5x faster graphics for graphics-intensive apps and games 16-core Neural Engine for advanced machine learning 8GB of unified memory so everything you do is fast and fluid Superfast SSD storage launches apps and opens files in an instant Active cooling system sustains incredible performance 13.3-inch Retina display with 500 nits of brightness for vibrant colors and incredible image detail FaceTime HD camera with advanced image signal processor for clearer, sharper video calls","https://m.media-amazon.com/images/I/71gD8WdSlaL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/81AkdxBCVpL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/91xkiFp-lzL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/71Bh8LMhLTL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/71Z4vYGB3EL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/71nRj-fGoZL._AC_SL1500_.jpg","B08T9XM1S7: 8GB | 512GB, Space Gray | B09V1YH55B: 8GB | 1TB, Space Gray | B0F8LJ82GH: 16GB | 2TB, Silver | B08PNJKKGH: 8GB | 512GB, Silver | B09TRZL5TS: 16GB | 256GB, Silver | B0BX76STGD: 16GB | 2TB, Space Gray | B09TNDT7YY: 16GB | 1TB, Space Gray | B08T886WD4: 8GB | 256GB, Silver | B09V3FY3NR: 16GB | 256GB, Space Gray | B09TN8R5Y5: 16GB | 512GB, Space Gray | B08PPZMDPK: 8GB | 256GB, Space Gray | B09TPLC5QR: 16GB | 1TB, Silver | B09V39CGXX: 16GB | 512GB, Silver",https://www.amazon.com/MacBook-Apple-chip-Memory-256GB/dp/B08T886WD4/ref=sr_1_5_so_NOTEBOOK_COMPUTER
macbook pro M1,"2021 Apple MacBook Pro with Apple M1 Pro Chip 10-core CPU (14-inch, 16GB RAM, 1TB SSD Storage) (QWERTY English) Silver (Renewed Premium)",0.0,4.4,118,"Apple M1 Pro or M1 Max chip for a massive leap in CPU, GPU, and machine learning performance Up to 10-core CPU delivers up to 3.7x faster performance to fly through pro workflows quicker than ever Up to 32-core GPU with up to 13x faster performance for graphics-intensive apps and games 16-core Neural Engine for up to 11x faster machine learning performance, Longer battery life, up to 17 hours Up to 64GB of unified memory so everything you do is fast and fluid","https://m.media-amazon.com/images/I/61cCf94xIEL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/71AKE565U4L._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61JqllsE+DL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/812bneVWgKL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/81b4e7f9SnL._AC_SL1500_.jpg","B0CB532XNS: 16GB RAM, 512GB SSD, 8-Core CPU, Space Gray | B0C8GM4KKD: 16GB RAM, 1TB SSD, Space Gray | B0C8GMYT1X: 16GB RAM, 512GB SSD, Space Gray | B0C8GNKMLS: 16GB RAM, 1TB SSD, Silver | B0C8GQGHDF: 16GB RAM, 512GB SSD, Silver",https://www.amazon.com/Apple-2021-MacBook-14-inch-512GB/dp/B0C8GNKMLS/ref=cs_sr_dp_2
